,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2565,gp:AOqpTOF1OVgRTTVCDbG5u1rvwMwh7-c6bzcOzb32L0IDSLkk7e_o4SIvCNDlra1P11HB_LAkKdgxMwxU7K1K_w,Thomas Simpson,https://play-lh.googleusercontent.com/a-/AOh14GjtC5ZS_LvfEV6IjN4zyO-We_mMDdioqQki72jt-Q,Makes my banking much easier.,5,0,64.06,2020-12-24 06:49:18,,
2566,gp:AOqpTOEMyBppkBJV1frK2psBZIAkPWJyhDHKjEuiTFFVRM0bYmH15wi8fxzxUQsJ9u92sX26HGNhelpm2ER4Xw,Hugh Hutton,https://play-lh.googleusercontent.com/a/AATXAJy7GwkEm6o3mLyJn7RVxTXvEMuyWzEjj0by4wOv=mo,Pretty dam good does the job perfectly no complaints,5,0,64.06,2020-12-23 21:05:18,,
2567,gp:AOqpTOGnInFvgEOselLgPFlKEVhZmsMnylWVe8ZHyrrfcdWtNVS-nTGCc_2Nf7GrvH2thvMtVIB9KsZgZRPEpw,Martin,https://play-lh.googleusercontent.com/a-/AOh14GiI2Z82IQuMvJEZR6845TWA_jhw7PgyGsVihPBjPA,Very useful for transferring money - quick & easy,5,0,64.06,2020-12-23 18:22:19,,
2568,gp:AOqpTOGyDmjXH48VPLBPorRrKx1XS4EGUgull2cbwZQA-YCFPQQ0dyBqbRX2M0R-xWVJgG-k7AMEZloOSqnxmg,jonathan devlin,https://play-lh.googleusercontent.com/a/AATXAJzzo9t9IjfvOu8RGSnT3TUi0UV7VbPd7xrT-UAX=mo,Easy to use,5,0,64.06,2020-12-23 18:00:15,,
2569,gp:AOqpTOEaxh0nD6sP96AyID5OqcKoSGLJVksjyvT1-NvsLwBsvsX0tuN8cLLhcllvvoRz6WS_X44RLKfu7bwM1Q,Anthony Holben,https://play-lh.googleusercontent.com/a/AATXAJx_l_YH26yzXW4TweajWLtVR-kQaR4XMC_CEtL6jg=mo,Good clear instruction making it easy to understand & use,5,0,64.06,2020-12-23 13:10:15,,
2570,gp:AOqpTOH9mtKHk8mEF3_3_de2aen41nmPgjVzVRbaKqcUJ82DdaYlr-eNRg4NZISRLrwyI-YHufJNAEFF-9R-lQ,Diana Veitch,https://play-lh.googleusercontent.com/a/AATXAJy9KFL991LgrwZeUv37xSRk32N0VwSgR3zZDZd8=mo,It's very easy,5,0,64.06,2020-12-23 12:47:52,,
2571,gp:AOqpTOGYnDSwuIGMi_nQKpATSSvX61AelWK0oW45SgX-GEWQRP7jjBkWHUGJxtNeHQLcb-KdRtFEjy5MU_zL2g,RONALD KIRKPATRICK,https://play-lh.googleusercontent.com/a/AATXAJxDpL_jqtEvRJnLi13DfKRgPdbdFzmQBgjNd0mN=mo,Easy to access. Easy to use,5,0,64.06,2020-12-23 10:22:33,,
2572,gp:AOqpTOGQyHpXSUVAKjq_0KAtErSWhemXpiyCs107h3onXLWtLsf3W2-ZVJ9O36x3vL7sDGVG44RdWcQq2NhUUQ,nikki scott,https://play-lh.googleusercontent.com/a-/AOh14Ghn-ADnSWp2nfITD7IzG8rK1hMTlYi9cG5nF6nXtA,Easy to use and safe,5,0,64.06,2020-12-23 08:35:18,,
2573,gp:AOqpTOEhKNiDXboRPUhF-xSwJpaYuG7wHHuBXMH-g-ThKLw4PlRvfewo_TjGPk7s-JTL9SumwStQGRRZVLoDIw,Kirsteen Carstairs,https://play-lh.googleusercontent.com/a/AATXAJxhj2bHLXnd_B-woE8ImVTqdeGiPeWrv5WDvd1U=mo,Very easy and safe to use.,5,0,64.06,2020-12-23 07:56:02,,
2574,gp:AOqpTOGLhAabooqcgoZDmAWMbkAHem8ufEwc_eKwlR61fxUdyTOewPwGreHfmWjnOD3hVq3wtK44AbNVtsEHRA,Kim Walkerpengelly,https://play-lh.googleusercontent.com/a/AATXAJx2pTkpUdp3elVw3ZmUGVz4eLeBA51I0jlw0jIQ=mo,Good app if you do not live near a bank Zee,4,0,64.06,2020-12-23 05:01:06,,
2575,gp:AOqpTOGzeLvTKIASl16ep5FdSbCP5ICqg1TxWVy0MG_3f36L9Tg7EEofqNYUkXecWpI23pPK-U03eDSYTQHrYA,J Montgomery,https://play-lh.googleusercontent.com/a-/AOh14GjW2IeQt3JkGDWweSmLZ6BSsUKHuAxRkhUa4apx,Extremely useful,5,0,64.06,2020-12-23 02:44:18,,
2576,gp:AOqpTOEh7hFQn46koN4vd4b4jBBokw5J-K6vaCA5qGvK7K2lOzlh8ZSc0EDAuosRTs7J80_DA1S2B-QLLYXN4w,Carolann Day,https://play-lh.googleusercontent.com/a/AATXAJxEg9RGFobykXUoiIYcHJO_ZI5WHt2ke-qd0-OJ=mo,easy and straightforward,5,0,64.06,2020-12-22 18:57:02,,
2577,gp:AOqpTOGcTpJP1Ftyegv_cNK64kIj83d1UIKF7uLJ5qGOagnLypwqZswiFLVh_mOgKDu2F9PlDzZw-DPxNgRf3Q,Margaret Seery,https://play-lh.googleusercontent.com/a/AATXAJzoa6fKcqp4YVVb655fcy4bLthTMkpUNEEVRea1=mo,Always good service thank you merry Christmas,5,0,64.06,2020-12-22 13:57:37,,
2578,gp:AOqpTOH2yaXabOgR9_DPMzRvVo2qafhCEGmCqF_95RI2_S5q7ozL3jTn2xswS3Pgt_5YVV2KdxG92Xb-DuZXCw,john hamill,https://play-lh.googleusercontent.com/a-/AOh14Gg9ZQQcKzpw4Kf0f5kQgT055iJWR8wqSvnrhjb2AQ,Brilliant helpful simple up to date app,5,0,64.06,2020-12-22 13:12:30,,
2579,gp:AOqpTOGLuJ32u8bl7w8kOk_769w2i8cGJyvXCgoiogm5HHRVOXzEUQxN9BKLl6dUEscsxyVWsyzJgskkIq9Z2Q,Linda Fraser,https://play-lh.googleusercontent.com/a/AATXAJwk_l34Qsrk26S6SQcExjeQIu9haclCIVo6mh0e=mo,Straight Forward,5,0,64.06,2020-12-22 12:04:33,,
2580,gp:AOqpTOGcT7BbTpu58fq_NyPPL3KtEklPuIOetMx-bZQdHVkwbwsnH30JJDe1oN1k0IaL-sTipQztLpAZUh0-sA,John Stoddart,https://play-lh.googleusercontent.com/a-/AOh14GiPiTF7s1bz-QKk3plGHSi6Rq87JREfp9eNn0yiZQ,"Very simple app to use quick and efficient. The way forward for insecure silver surfers like myself. Dont be afraid. ""It's time to push the button"". Gets better with every update. Very secure.",5,3,64.06,2020-12-22 10:51:42,,
2581,gp:AOqpTOHZY23T-XaddsTnf0xMF12i4rDJ09SOyLaVLFv2MAaUuCJau9Pi6UfuQBHsUeMwZXOx-miO24tkTXEWeA,supersteve 093,https://play-lh.googleusercontent.com/a-/AOh14GgsnXAKqe1FeICPBKXh5Q3xcskQ7M3nW4YZs0Wm,I enjoy the easy ways I can purchase street heroin with my card,5,0,64.06,2020-12-22 10:05:34,,
2582,gp:AOqpTOFaPXIm6HBu3c9Ac3f5eYc82bvUHpCL59OuUBZUsLUNzLFqTb2ntULaDXOK2ZnIAlm8XKweplEGHRyKrQ,Nazish Salman,https://play-lh.googleusercontent.com/a/AATXAJybeiIdqiohFz32NhUXa0BJAAf2ZwNjNPAzsNjI=mo,good,4,0,64.06,2020-12-22 07:32:07,,
2583,gp:AOqpTOGOEI8hfTF9Gx9wLILwdXt-EGCB58xZ3ze5aa-3xT-5aqovcdjDsCANPKyb-H2a-UeuSiDfESZzSSGMrA,Vijay Dookeeram,https://play-lh.googleusercontent.com/a/AATXAJwu_Dbhy0wGu7lEMVr_tE4apb3rGQofJANgqGZH=mo,Good app could be a five star app if the notifications came in when their supposed to.,4,0,64.06,2020-12-21 17:40:56,,
2584,gp:AOqpTOFLHLe4eu97FsFhnXBkzDEzQ2EkcgAPTbAV6U6crc9tK83vTmMR4jpmfyFZY6IDsQsWBLDGpibiRgfdWw,Peter Butler,https://play-lh.googleusercontent.com/a/AATXAJy2E7zHTeGLqgMCIfLvREzK4BDcOUbrVeYrlpKX=mo,"Good, clear and concise. Simple to use and no glitches so far.",5,0,62.02,2020-12-21 16:32:42,,
2585,gp:AOqpTOFfKCVfMj45veNTdLbTqfNPc_ax1wXKEs2nFQA3SoEKgAzAcRHv3v7sbgNU8atGAfAFvesFBA8UXAGmDw,Whithorn Mark,https://play-lh.googleusercontent.com/a/AATXAJy1CQ2xr2rcPwU1s5AKyZPG9Uobs0SrtMewlya8=mo,Works very well for my needs - well done!,5,0,64.06,2020-12-21 16:23:20,,
2586,gp:AOqpTOEiI1DhiK18O0pmXoMs_y8oKj54g8c0tmgN5n6z8jrbuXEkzSOXypvfGI0q5GM6rbjOacWWdbPBpiJUXw,MoreRobotWarsContent,https://play-lh.googleusercontent.com/a/AATXAJzfsxojFt6COrbMahQADipU_FayJa10-6ECyArUFw=mo,Honestly would be five star if they didn't advertise to me every single time I logged on. Including multiple log ins within the same half hour or so.,3,0,64.06,2020-12-21 14:49:40,,
2587,gp:AOqpTOGJCrPwdmWxiSE9tqWbo1fcRzNpeAgeLnZKMOqFLlFifRfQ53bhX7YHf_YFJbc-tNg2AVcWcOB1wVx1SQ,William Burgoyne,https://play-lh.googleusercontent.com/a/AATXAJw6DDJGz3SZi2C1SAwdMNOXw-Hk8GzuH2zh7dT4=mo,The app is great and fast,5,0,64.06,2020-12-21 12:05:43,,
2588,gp:AOqpTOE-4EiLwSeG_vTlrDdeBgOYnqKlLtH3_VVnYDH_PZ_AIMupMhUDp71cgcyB1fY8hdDobM5sBz37GMiaDQ,Jim McGregor,https://play-lh.googleusercontent.com/a/AATXAJz0vCrYPOyh1JIz_tngXDGbEOTsDsILihDX2ctb=mo,Very good and easy to use,5,0,64.06,2020-12-21 10:51:21,,
2589,gp:AOqpTOEoZ4mLzw4CwitnllF_ilA--38byCl59GClaXWgo3EtrlTxoFGgDbsg_L-Bl_HFwENkJFG9T2W6F1W6LQ,Stewart Wilson,https://play-lh.googleusercontent.com/a/AATXAJzugqpxZRgSB39ehhRD2tXmyttaMxiRjAwYdIpp=mo,Simple intuitive app that allows me to handle most of my banking activities.,5,0,64.06,2020-12-21 09:12:17,,
2590,gp:AOqpTOEwvLaIKTZZ20ddpz_TinUUZEz04sqBxSKmEtEli4K1zQmAv4gEHm9Flg8tgux3L9bEe5G4l9FURSBf4g,Tom beith,https://play-lh.googleusercontent.com/a/AATXAJyVB2A2x0btC3VWsmT_Jx4cSzi4RlBH8um8iFkr=mo,Very easy to use,5,0,64.06,2020-12-21 00:12:46,,
2591,gp:AOqpTOF4j1fH2CWj0lC87pZzNJ4dGf1beoF9clbnvaahnbp5-ekJxQZyRTNhKI5DHCl8uGnLT4ywSGvMOpKOCA,Bandish Shah,https://play-lh.googleusercontent.com/a/AATXAJxIl80WqeshtR4y_OjW5U-JEl3Tk4BixR2pocis=mo,The @ symbol would not work so I could not login. Ok with other apps. Really poor !,1,0,,2020-12-20 19:21:43,,
2592,gp:AOqpTOG7KHVZs5gy_ux2gur9bDgyJ8U26ZpfaFX1DUplrLa66Xjcp9uw2pGNWlQ8briIlAM8-UJi2MIMViMWaA,steve proctor,https://play-lh.googleusercontent.com/a-/AOh14Giplc8WetC-6XWDXGxnoR9jH150mnxmZTUV5tFc3A,"It quick and easy to find out how much I have left, only thing I would like is to have pending total so I know how much is still to be deducted.can't seem to delete emails after you read them,",5,0,64.06,2020-12-20 18:56:48,,
2593,gp:AOqpTOH-Ya8Qk3m1azwWiecbFrsZmygWm4vPVzst0nMN-7soPXBk8LAOPaVVpcGt37BGzG7zlILGEj39ZYpTxg,NEIL MOIR,https://play-lh.googleusercontent.com/a/AATXAJwhXtcKyg9VXLo8o4LvxHq059da1N4jk82DbuOO=mo,Excellent app.,5,0,64.06,2020-12-20 18:00:42,,
2594,gp:AOqpTOGgiIqKt_Eyys5roYZbHjJEsHRuO4mcITDgYOhs-5lpchrYpw-DQ6p3dzH15k4u_tn4E4GTN9jAYO6CNA,Willie McPeake,https://play-lh.googleusercontent.com/a/AATXAJyv0zw04SNpuFZtoALmWHv7bSofNGJDghK3R7Nt=mo,Excellent app 👌👍,5,0,64.06,2020-12-20 16:22:59,,
2595,gp:AOqpTOE9NcSd_U6doGYkibEpbyrPGYDignQjZ4zQBSM7q-ioqfUOKavFqS_22Tm2865E18F9Ede0Vw8uYDzWew,Brenda Hughes,https://play-lh.googleusercontent.com/a/AATXAJzfblHsx6yAMPXlsq6D3j2X8CcHtZpHY1jJj9YM=mo,Absolutely brilliant,5,0,64.06,2020-12-20 12:49:49,,
2596,gp:AOqpTOEuzBZp_rlRe5_S3LlLL5VVC1ctjhk4DxA0QVDA7T7_fcl7gW2or2Pc3jLJhHy4_4140xaUiH87S0Sc7g,Matilda Upham,https://play-lh.googleusercontent.com/a/AATXAJy3V1JTk_icQ1EXpJzmUe3spTy67QcMEX1pofNc=mo,"Easy access when reviewing my accounts, never had any problems, a very good app.",5,0,64.06,2020-12-20 12:18:32,,
2597,gp:AOqpTOG61qedTdbnXzbuj-yxvLJe5ZHXq1UUw1SDw3YlFcKh1-ti9TC5-56xXbYPysBP8Hz6xO6KoD2sc9U-sg,Mick Cartwright,https://play-lh.googleusercontent.com/a-/AOh14GiF9cgWBsnhvGopb6UaYo7CQMF0z4I5wC2R3ShvSQ,Does what it says on the label,5,0,64.06,2020-12-20 11:06:14,,
2598,gp:AOqpTOHcMpEox02L8T7LgVTvnpSIkIgd39Kc8CK67ESAK-euHJ8MChXTHevswT96vVevyoRmyUhIlRxRwwbYBg,Stevenwm Martin,https://play-lh.googleusercontent.com/a-/AOh14GgAn1waOW73eM0idmsoVxqq-zdSqtYcaeVsMcpr,Great app easy to understand and follow straight forward,5,0,64.06,2020-12-19 15:21:09,,
2599,gp:AOqpTOFAs5O_Bk09tbDf_lmILwKl_A9uyBrLSEgF1Kgm_5J9ekF3sq5GZx5AvJ4DvVRuUbE5H5ZHxAXI71wZfQ,Celia Jarrett,https://play-lh.googleusercontent.com/a/AATXAJxeYwH2F335Hl9h8N1q2okYkmJfXOjv9W9jN4XP=mo,very easy to use 😀,5,0,64.06,2020-12-19 12:21:37,,
2600,gp:AOqpTOEyohq9DO8iw0e4Y0haQjIvnrgZlNNTP5_kfwRg9H89XXFfI8whtS_NNjlmd05lvaImR5hvmOzCOWVXvg,Kevin Ward,https://play-lh.googleusercontent.com/a/AATXAJwDC7CpeW6xLHAi1ZQcq4mKej73C4th6d7dDkVZ=mo,Easy and very simple to use,5,0,64.06,2020-12-19 11:53:59,,
2601,gp:AOqpTOEHMY7yr-FkzDB0kXWE8funL6PyUrVRKecWl9Dqp-xR9TgmzChnzS_dAAPfwimEJ5utqF6Yy1U1E_kzgA,George Lessnau,https://play-lh.googleusercontent.com/a/AATXAJzNT4_zWg3YB7cl84DvMHqRlF4viQT1JTNPmFhj=mo,Very easy to use even for a dinosaur like me,5,0,64.06,2020-12-19 10:11:45,,
2602,gp:AOqpTOH3iDwL5Q6aJcsrJPHVmmIrfSiCkiysIhY6TSjbQUN_9lbvky3P1StkD1e1te_fX9RIGGDlkYYoZR0OiQ,Thomas Jessimer,https://play-lh.googleusercontent.com/a/AATXAJycg6kovVN6Ts5BcSHT0Xr-BSVTVVxRKR3AjxD7=mo,Good keep it up,4,0,64.06,2020-12-19 03:05:51,,
2603,gp:AOqpTOFq0egN4unLz7G4HaQHtfpqXEb4ibbvp8HgjLQINHaZjCignPoqeC1fshrglmadVaIckzuO1bNDca32Ug,Mike Beckett,https://play-lh.googleusercontent.com/a-/AOh14Ghd2K88keqluufeeCXATTvBIDW7MltLashMinjh,Great,5,0,64.06,2020-12-18 21:19:49,,
2604,gp:AOqpTOHgGTHGqO9G4PUlFGbfuQ5fB9pcoPKTRiE3G-FcD8xBU9DNmz4_9Vq0z78a_Kx8LLET59zDSyRA-TrAAA,KEITH DOUGLAS,https://play-lh.googleusercontent.com/a/AATXAJwOTglKoS6GmGn5lYPEUDPKZPR_Uc2L5lsuAlGD=mo,Very good 👍 thanks,5,0,64.06,2020-12-18 19:04:35,,
2605,gp:AOqpTOG1zh8Fg1TOJwH4RwrVf-PALTmoEUZBCQNoMmC4UsRlekkpvz_xNcePkX_VJ5B3nKwHEHUlEilzB0wDXQ,Eric Iwa,https://play-lh.googleusercontent.com/a-/AOh14GgYJd_75FMOtb74vTcrognEC4c0nfLdkAjk8cskKw,Wish government sites could follow the clarity of this application.,5,0,64.06,2020-12-18 14:59:35,,
2606,gp:AOqpTOEMTeN9bxxggJS_x0mTRjrcBdneSIdnBkXnygB1OO1AOcViTBdu1dydFxBkXWesrzGqQdVgbcUHLM9XOQ,Diana Teasdale,https://play-lh.googleusercontent.com/a/AATXAJxYjIukcQEbRXvYiEz35r6pFY9_KrDU_99UC8pk=mo,Fairly self explanatory,5,0,64.06,2020-12-18 13:42:50,,
2607,gp:AOqpTOELUwiMlJXo309iSGhsR7AXHc9TSMquytfeqdqxH4Rfltr8eWUHDmSpSjo1qaFyO0K0cHXwsCW-sqCt0g,gary Holmes,https://play-lh.googleusercontent.com/a/AATXAJynNdb6ZZlm8ht11FrANMBA6evU8li5Vz4NuODh=mo,Great,4,0,64.06,2020-12-17 19:38:46,,
2608,gp:AOqpTOE5N7_xdMaYaP62IIWGS_qoQ8N_v6aJlKmBvmy_M1flZlmBgMfJpAFMxZ9m6aqyp--NAeFFZSTpa-0yIA,Stephen Sanchez,https://play-lh.googleusercontent.com/a/AATXAJwr6eiPO72PDFn86_ajMkr8CNP0S8eCpezk3UBd=mo,Excellent,5,0,64.06,2020-12-17 19:06:33,,
2609,gp:AOqpTOEZj9gaY9Aw1BsQxQlclnpgTfrNcRGuXhYB0p2MMK2QE1WK3LSry6fxkIZUjBM7aRJYXmtfNw9ksAzDGw,Jean Gunn,https://play-lh.googleusercontent.com/a/AATXAJwnhdW0GhrT8LB_TJomMTo_8SsiGnt_xxm5SmwS=mo,Simple and safe,5,0,64.06,2020-12-17 17:34:00,,
2610,gp:AOqpTOEKihodS_C7cOE_oiovv9x5uz77ly_obvio_ruqEJpJmkiCkJ7b_ALtW0kEIm0Bno_AeGqgfrW4l-cEGg,Derek Gibson,https://play-lh.googleusercontent.com/a/AATXAJxKUG_TjzGrTtLUJTzeQo-0c9M5Eg6SKMvNm73U=mo,"Fairly easy to use, not had that many glitches(so far)",4,0,64.06,2020-12-17 13:36:54,,
2611,gp:AOqpTOH-Y-_5GKm3YTwhIW3oDFgh8qk14wPEHUM1IYeu-RidjZ8cGpNMKMwM5cqykEXX2WSHrndNL-gzxpfeFw,robert metcalf,https://play-lh.googleusercontent.com/a/AATXAJxnq50mUg4BqqnLNBIgSrbqgHCaEBmdX-EsF9zc=mo,Easy to use and keep track and pay bills,5,0,64.06,2020-12-17 12:07:45,,
2612,gp:AOqpTOF4Xk7we6sMVzj4bPsTZRykmjPVqV_Aib37LeWK5MLAt5NrsKz9niMULq2faBZdxdbRLDaPbCpdBpMg3Q,Barrie Williamson,https://play-lh.googleusercontent.com/a/AATXAJxVPVX_1JUnYWRpSVUqpzam8OiMXqTQyxLELHRe=mo,Fast and acurate.,4,0,64.06,2020-12-17 11:33:54,,
2613,gp:AOqpTOG5-4D_X0wEfs1E6qI8RW6YnjR02zb-1eR_fKPGiIqxxKL-u-nWULyy7dqDUFmQztC0FnMhrATY102gQA,Helen Stallard,https://play-lh.googleusercontent.com/a/AATXAJxBkIzxPjwkGFAdz_QjNiMEerS07pzEnc_WObjU=mo,"I use this App a lot, especially since the Covid situation. I've found it very simple, quick and efficient. Many thanks.",5,0,64.06,2020-12-17 11:17:33,,
2614,gp:AOqpTOE9KngBHLIESqnTg8UbEcRxjWYSf7zuUQFJ6NkFFOBprRQi-Gx9QbGTi7UJH_Ye5OB-aRx8RbS4NRyFmA,Hassan Zaidi,https://play-lh.googleusercontent.com/a/AATXAJzKcOf6VCV8tAUM6HqugpGE1ZW18krQu70CsAn0=mo,Am a very happy user. Wonderful experience using BoS app thus far.,5,0,64.06,2020-12-17 09:13:11,,
2615,gp:AOqpTOEM7xIAlgHwyxbRA3N3fiz5vHttEBHpao3IFch0-IkOMH7gcoiooni8KqsCgdZ1lSxi-xUN2ODsPRVPWQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent,5,0,64.06,2020-12-16 21:10:56,,
2616,gp:AOqpTOHbfryz-PMNhm32QBlLdGdyf_i-ARpnzGL_4rrR8vFaQRSAAvXbFYnKQAOr9gtqJbtLMeEvGjWIGfNDlg,Malcolm Hood,https://play-lh.googleusercontent.com/a/AATXAJxSe18bLiDECX810e4gPQqX5XY60cirZYdZEkF7=mo,App much improved since I last reviewed getting near 5 stars well done BoS,5,0,64.06,2020-12-16 20:17:13,"Hi Malcolm, thanks for getting in touch and providing feedback through our in-app e-mail. This is a known issue and we're hoping to have a fix ready for our next update. We're hoping this will be in the next few weeks. Apologies for the inconvenience. Anthony,",2018-04-12 15:33:37
2617,gp:AOqpTOH0by34Hg5E5gmwYAxQYilJ8_K8tL2t2Z2CcF89CyU9TsZKLywCpmT091P52Ou4touEBhbBf9_Y1dPfRQ,Vic Candlish,https://play-lh.googleusercontent.com/a/AATXAJz_Hb2SSd8InYLrfsOrNLysPAZBKzidduVTKHWB=mo,Easy to use fast service.,5,0,64.06,2020-12-16 16:58:29,,
2618,gp:AOqpTOG824L7YMA5OEO6Dvy-WbRkFNeNqc23uDV9vBn1FMalT6oGm8BeP2fyxKpWyOYXrcyhAkNu0-a9j3F5tg,James Cormie,https://play-lh.googleusercontent.com/a-/AOh14GhsdBfg6IbD5MIol9xRTkxA5v0cSJBztyHu0x8INA,Excellent,5,0,64.06,2020-12-16 16:41:47,,
2619,gp:AOqpTOHNs8PRphp0t9R6rHlOJKjkzr1eXmTlTOFqe9fMtkrb9_95MEBsC8Uzpx05e9a8dp1SzHaaxHsVEEcKQQ,Ian Todd,https://play-lh.googleusercontent.com/a/AATXAJxlEY298RZBG0u4yck2aBKKNfvMzKTX0NoKvVjV=mo,Easy to use,5,0,64.06,2020-12-16 13:19:43,,
2620,gp:AOqpTOGgl2OEBxXu2ECtDC-1iJufwUv7AJ7mpj3u-B041iVJn39gflwbHmtpRzUBJs4nAhFQkM6x6GVywewsBQ,Jeffrey Aitken,https://play-lh.googleusercontent.com/a/AATXAJwTSFmmXKjQ_LFosRkbeGVPuMIIuvSJGr803LVi=mo,This app is actually quite easy to use Generally you can find what you want,5,0,64.06,2020-12-16 12:42:16,,
2621,gp:AOqpTOE7AuyGxzAocU_1kuAVRdTT-1Kqg6tzxuIAf7Vqxvg_0Kyp1VbziHFidud3nlfbLOv6tCAAQqZR6KaMjg,TEMPAS FUJIT,https://play-lh.googleusercontent.com/a-/AOh14GjXFr3HnOP6r9A-r7dteJC4HXOcIpLmzETd-SxFsA,App works well. 👍,4,0,64.06,2020-12-16 12:13:55,,
2622,gp:AOqpTOEp2FPED4dsUH1qWMqutUNVCfda3fnT6W4a1AVgZp0CQvqgrXI5z-4FsmDLPHOVogjqdNCgeQfqM9tYzw,Susan Smith,https://play-lh.googleusercontent.com/a/AATXAJxfb1SGDO_aMPeRfr-emKtWwgGBabY4LCe_V4CN=mo,Works well and is easy to use. Keeps me on top of my finances,5,0,64.06,2020-12-16 09:45:06,,
2623,gp:AOqpTOEr2JuaGy_IfkY7VlrwpFL9kIMohrZLXoT5GEKKtGKbZVXwIC26h50U6LL7dPeaPZrZYVwdFd8mNcsP7Q,Hugh Piggott,https://play-lh.googleusercontent.com/a-/AOh14GimvdVbPq8haJSUkOaIyw99waY95To4q-3rynyuXA,Easy and quick,5,0,64.06,2020-12-16 09:06:24,,
2624,gp:AOqpTOF51PzX1orKin89ULynP9lOb9qERjOwmHwNtUl4VOT34xYwYBlKm-R5Rlj7kc0HQOGtQzaVZ8XjF4cfRQ,Vin McDermott,https://play-lh.googleusercontent.com/a/AATXAJzqNWJdeSSIakbU7mFI7KDlgLt38gQOwK7_xHAr=mo,Very good,5,0,64.06,2020-12-15 20:04:27,,
2625,gp:AOqpTOHt94gtrmCJgtYDc7jfZ-ofjKINLXkskVrAv9b9lC1rCYAY-XVXRQh4hjZ2FduORvcQ9dSsapnKrE2K7w,Kyle Cooke,https://play-lh.googleusercontent.com/a/AATXAJxFH0lnyrIzIp6PNKo_Xlm8AMUqSgCw-s93gBju=mo,Can't register using it as it will not let you proceed after entering the first copy of my memorable information,1,1,64.06,2020-12-15 19:03:32,,
2626,gp:AOqpTOFzVY_lhjwbhrUjYbpP1MSvpSIty3m2Vtoa11H6_0CWt7LhpmuA1odjmlVeVZ9UsEAvI51YgL2EHX5Dnw,Zarina Majid,https://play-lh.googleusercontent.com/a/AATXAJyn4CG1BLVzjxHpZeSmR_uEmrN9SMmeN0mS9mQ5=mo,Been using this for years. Safe. Secure. Reliable,5,0,64.06,2020-12-15 17:34:33,,
2627,gp:AOqpTOFm6In-OSFpacH3FyDGwduk_l9b4FFeM-SPD6xgAQKcZaq3hx8LdNNVveLFNFqphK0r54pAJSD4df5n8w,billie1 eilish,https://play-lh.googleusercontent.com/a-/AOh14Gg-frVkTjSzG2voUr4nQG-WcXycdqfspkLdLzz7Sw,Good,5,0,60.02,2020-12-15 14:16:23,,
2628,gp:AOqpTOGnyQJTIPhcK96cmhvj_VQdEmG2B0yiPc6eEJA6QVM6kVhs0I2NbLIfthhPV_XpN9WPIrm1AE4bqJMSsw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Always easy for me to use as i am hopeless with technology thank you 😁,5,0,64.06,2020-12-15 12:54:33,,
2629,gp:AOqpTOFvRxKgoZHN4Hhmi421SC4l-zBrwCR5K9JE9l2AY-WHJ7fhVUUWKI9t3uDn_JuNakLOfk5V6zREQtzr1g,martin r,https://play-lh.googleusercontent.com/a/AATXAJxQ0OlyoSfqxhQupdmJ7T9DpmHsJVGgYxf1QLvh=mo,Be much better if you can see payment comments. Without them can make it tricky to reconcile.,3,0,64.06,2020-12-15 12:07:26,,
2630,gp:AOqpTOHeL-ZegVO3cR8BF8qIOSNQSV1yY2n4imPs2pfQTvglmLkCxYakN6tJ8c3hGUjQ7S6nsEISCjdQme5Vuw,Barry Miller-Cole,https://play-lh.googleusercontent.com/a-/AOh14GjcGh76wZkj4yMulIKcOz4__eYp9eQwe6X8w9vW-ac,Good,5,0,64.06,2020-12-15 11:19:43,,
2631,gp:AOqpTOGXqN4uIFOybNThJ1YXGVRVU_24Q0cjMpR0o8p51c-2-VKZ8NrV1viYatfNr1pcOAOIvZExwY719TvLuw,Sharn Graham,https://play-lh.googleusercontent.com/a/AATXAJyyFgMYXLcs8qTaBU0zSrksAfprhuA461fFid9z=mo,Perfect,5,0,64.06,2020-12-15 09:15:10,,
2632,gp:AOqpTOFdrhxbTmgr_-fC9Ims2f5fLvrvMxf57zY7oWGqgjaDBMv2eG1vPr6JEDJER0op5tuTeRweofJxbsUFHw,Mag Rodger,https://play-lh.googleusercontent.com/a/AATXAJxlfOgyvtdTQf17j389ahYUKh1_M4HBLA2HcWPg=mo,Very easy no hassle,5,0,64.06,2020-12-15 08:48:16,,
2633,gp:AOqpTOEQVLoTh1UL0WpEvw7l3AR1FscSmenODy0O6HL3dngQ8gPBxXLelrBXrdZ4vU3A4EgvU-8G0LGgW7gRpw,Daniel Burnett,https://play-lh.googleusercontent.com/a/AATXAJxhSzz1vWImG2aqndyrp-tQEgFmrypDe3X4g9y8=mo,"App has got a lot of extra utility over the last few updates and just gets more and more intuitive to use, as I live in England I have limited access to BoS branches but the app lets me do everything from my phone",5,1,64.06,2020-12-14 23:07:49,,
