,review,userName,title,date,developerResponse,isEdited,rating
1654,For someone who is always on the go this a fantastic app to save you time. All you need is your memorable password and you can transfer money to different accounts and pay bills. Would recommend!,LoriG1009,"Quick, Easy & Efficient",2014-11-04 20:06:54,,False,5
1655,I have RBS and HSBC business and BOS is the easiest to log into and do things. No stupid extra devices. I have my phone which they use to verify me if it is a higher risk transaction. Someone applied common sense to this app and it makes my life simpler. Would recommend this to anyone.,Glasgow Girl 79,Best of all my banking apps,2014-05-16 07:38:51,,False,5
1656,"This is an amazing upgrade to the app! I almost found the old version a little tiresome with logging in, this one is so much quicker. 
Once it's open everything us very easy to navigate to, payments and transfers are also so simple! Great app!",JM1986x,Quick and simple,2014-01-22 14:58:45,,False,5
1657,"A great banking up, unfortunately crashes often, logs you out randomly and sometimes doesn't let you log in. A shame because functionality and ease of use is 5 stars",Neonfieldmouse,Works really well when it works,2016-05-20 07:45:58,,False,5
1658,"This app has been in construction for almost a year but feels like it was thrown together in a day. It is not a stand alone app but more a portal to the mobile web page and has serious reliability issues when it comes to logging in. There are more than a few bugs which will need to be fixed. Very disappointing indeed.

This just highlights another area in which the banks are failing their customers.",nicoll1967,Very poor attempt,2012-01-27 09:32:41,,False,1
1659,Brilliant app worthy of 5 stars maybe the only thing I would say is the option even when you leave the app and close it down! It still stays signed in for another 5 mins to save signing in again!,karatekidportree,Does exactly as it says,2015-02-07 16:03:34,,False,5
1660,"This is a very well laid out app with all the information from all my accounts, it is very quick and easy to transfer money, pay bills etc. It's so much easier that other banking apps I have tried.",Colz 24,Excellent App! The best banking app I've used!!,2014-12-23 23:49:21,,False,5
1661,"Easy to use app for making payments, transferring money between accounts etc. Convenient on phone to do these tasks rather than having to get to a desktop/laptop computer. Business app is also good!",BigEasy25,Review,2014-11-24 11:14:51,,False,5
1662,"I like this app and use it regularly but since iOS 8.0.2, I can no longer use it on my iPad. Really frustrating. The page won't load and iv had to delete it. Tried to load it again but it's not appearing on the app page!",Dogggg1233,Was better,2014-10-07 11:01:09,,False,5
1663,"I would give it another star, but like most apps it's not perfect, it has it's issues, but the bank is quick to sort these. Extremely handy app to have and with the new mobile payment system it's great.",C2G00D,Has it's issues,2014-08-07 16:03:13,,False,5
1664,Only got a chance to use the new app once after a frustrating experience registering as it now tells me it cannot log in as I'm not connected to the internet although I'm on wifi 😒 but first impressions were good,Sammy09Sunshine,Few teething problems,2014-01-18 09:50:49,,False,5
1665,Easy access to accounts for checking transactions as well as money transfer between BOS accounts and others make this app a must have for BOS customer Personal and or Business,Lucky Gadget,Makes banking really easy,2016-12-30 04:55:42,,False,5
1666,"Has the functionality I need, but why does it use old-style keyboards and fonts? It's a bit off-putting entering lowercase text on a keyboard that is labelled in uppercase and gives keypress confirmation in uppercase.

The app should use the current default system keyboard, not a hard-coded old one.",Card Player 1234,Decent Banking App but looks poor,2017-06-18 12:49:07,,False,4
1667,This app allows me to check the balance of each of my accounts and transfer between them quickly. I can set up payments and standing orders to others hassle free. Very useful app which makes banking easy.,aw041075,Very handy,2016-07-28 08:06:45,,False,5
1668,"This latest update is superb. Very user friendly and easy to use, looks great too. I use a couple of banking apps and this is the best by far. A considerable improvement on the last version, lots of banking functions are possible from the app.",Lelo LL,Superb banking app,2015-12-14 10:32:52,,False,5
1669,"I absolutely love this app! It's definitely up there, very easy to use. The only problem I have is that when transferring money it lists account numbers rather than names, but that's an issue across internet banking. Really rate this app.",Lplollypops,Nearly there!,2015-03-31 18:12:53,,False,5
1670,Have been using this app for ages and it just gets better and easier to use with each update. The easy log in is great and the ease of accessing all your accounts is great. Never had one bit of trouble while using the app.,Marc Kinleyside,Excellent,2015-01-02 23:38:56,,False,5
1671,To be able to open my account quickly & securely using fingerprint recognition on my iOS device is a great feature. Can do most of my banking from my phone which is a real plus from my side,Scottymar,Meets my needs,2017-06-29 08:33:41,,False,5
1672,Need access to desktop site to view/amend direct debits so why isn't there an option for this??? When I try to access full site via internet it only throws up mobile version as it recognises my device. Extremely frustrating! Such an essential part of everyday life I will consider leaving BOS should a resolve to this & the many other issues not happen quickly.  This app makes managing my finances much more difficult. One unhappy BOS customer.,MrsJx,Seriously BOS sort it out!,2014-01-25 08:48:26,,False,1
1673,It is convenient having it but it is more like a window that just takes u to the actual mobile website with a few extra features. Still it's better than nothing and hopefully updates will make logging in that little bit easier.,DirtySilver,Meh,2011-12-24 11:38:22,,False,3
1674,Viewing transactions should be more accessible. As it is a main go to point of the app. Instead other options are on the screen that are less used. Swap that around and it could be a five start!,AngelDude77,Really Good,2017-02-16 14:52:54,,False,5
1675,Why have boxes been replaced by hexagons ? It makes this unnecessarily fussy and no need - I prefer it plain - a good and hand app I have used from the beginning and saves me numerous phone calls - I esp like the deductions that are about to come off so that they are not forgotten about,soapy1458,Handy,2016-12-08 09:51:22,,False,5
1676,Love this app but would like one improvement. I'd like to be able to adjust or alter payments. I have old payments listed that I'll never use and a couple id like to change as the person has changed their name.,Georgiegirl67,Overall Good,2016-09-08 07:37:31,,False,5
1677,"Works well, never need to log on via website. Very quick to send cash to other accounts which is useful. Would love the app to be able to delete previous set up payees as I have too many that I never use now. Worried that I will send to wrong account one day! 😲",Jax7Harris,"Overall, great app.",2016-10-21 20:18:19,,False,4
1678,"Quick & convenient app that is so much more efficient than other banking apps. I have a First Direct account & the app is awful, I actually stopped using the account. Nationwide is the same. The BOS app does exactly what I need it to.",Pinkfi86,So much better than other banks,2016-04-05 07:13:06,,False,5
1679,I rate this app highly and use it a lot while traveling which I also do a lot. Once it was set up I found it pretty easy to use and have never felt any concerns about security. The only reason it doesn't get five stars is that there's always room for improvement.,irmt,Does what it's supposed to,2015-12-21 15:26:00,,False,4
1680,"I have found this app to be brilliant, really quick and efficient, I was new to online banking and found this really easy to use. The app is understandable for people who are new to online banking and for the more advanced computer geek",KatieB1968,Bank of Scotland app,2015-09-25 08:43:36,,False,5
1681,"I love how simple the app is to use, please never change this aspect of it. In todays world it is great to be able to check an move money around quickly. There are more wifi spots than branches and leaves branch staff to deal with more complex money matters.",rnotman67,"Simple, effective, brilliant",2015-01-23 15:24:46,,False,5
1682,This app is great everything is easy to use. The only thing that I would change is how long it takes to load up at first before you get the login screen. I've used the Clydesdale Bank app and you get the login screen instantly. Otherwise I wouldn't change anything.,SI1124889,Great,2015-04-19 23:12:36,,False,4
1683,"Why go in to a branch when you can do everything here from the comfort of your own home, quickly and simply. Very easy to use and self explanatory, DEFINATELY worth having and will save you so much time! Wouldn't bank any other way! :) x",A girl 2007,Always saves a journey! :) x,2014-12-03 17:39:05,,False,5
1684,"It's simple, easy to use and works. It may just be a portal to the Mobile Banking site but it makes it easier rather than going through bookmarks. 

It does payments, transfers and checks my balance. That's all I need it for and it works.",William Shirkie,Simplicity,2013-10-08 12:03:46,,False,5
1685,"Thank god christmas has come early, I can't believe it after all these long awaiting years your finally here, ok where shall I start, well it's just perfect to be honest you can do everything that online has to offer and more, well done HBOS PLC.",Kunio1,Mr,2011-12-20 21:53:54,,False,5
1686,So easy to sort everything out! I do wish there was a way to delete contacts though. The 'payment due' part on your credit card can be unreliable. Which is pretty annoying.,Laserfox,Great!,2016-10-28 08:14:42,,False,5
1687,"The revamped site has good usability, with the swiping between accounts very simple and clear. It is also now easier to log on to the app and transfer prepay funds than to visit the website on a computer.",Bus-y body,"Good app, good layout, reassuring security, good usability",2015-09-05 07:58:07,,False,5
1688,"As bank apps go, this is quite good, secure sign in, easy to use and allows you to do pretty much everything that the website does. It runs a bit slower than I'd like at times especially on certain tabs like the cashback deals. But overall it is fine.",Eha198245,Generally good app,2016-10-17 17:05:35,,False,4
1689,"As I work offshore, this app allows me to manage my pennies while I'm away. 
A must app to have for modern day living, it gives you access to your accounts from the comfort of your front room without the need to fire up the laptop.",Karl.medic,Life made easy,2015-01-21 14:47:11,,False,5
1690,"Seriously made my life so much easier especially when a transferring money between accounts, to recipients and to pay credit card. Simple, straightforward and so easy to use. Well done Bank of Scotland!",Scotia chick,Brilliant app.,2015-09-22 11:50:41,,False,5
1691,"Each time I try to log in to mobile banking it says that I need to de register a mobile device as I have exceeded the maximum number capable. What?????? I only have ONE device. Has always worked until 24hrs ago. I've restored and recovered my phone twice and even set it up as a new phone just to eliminate a possible fault with my phone. Downloaded the app on another iPhone, logged in and it still says I've exceeded the maximum devices. Help please. Get the app sorted.",Kennyt111,Unable to log in,2014-10-26 23:31:20,,False,1
1692,"The app is brilliant. Loads fast, runs quick and lets you easily see and manage your accounts. Not found anything missing. Rather use the app than the online site!",D4Kas,Does what you want and does it well!,2015-04-03 14:27:03,,False,5
1693,"This app does everything that one might really require from mobile banking.  I haven't yet come across anything that I want to do that is not available, and it is straightforward and clear to use.",Mr Jinks,Easy to use,2014-12-09 11:53:07,,False,5
1694,Good app as it allows me to deal with all of my bank accounts and transfer money between them and friends. Only thing is the app does not allow me to see my pending transactions. It would be good if I could see my pending transactions to keep on top of things.,Shambiimoooo,Good but no pending transactions,2015-03-09 21:39:03,,False,4
1695,Been using this app for over a year and I find it really easy and convenient to use. I love the fact that I can transfer money between accounts easily. I would recommend it to anyone,Clartykate,I phone app,2017-05-31 10:48:31,,False,5
1696,Love this app can do almost everything on app instead of having to go into bank... only problem i have is letting my son know that i can transfer money to his bank in seconds lol but in emergency its great,Kar2023,Bank at home,2017-05-11 00:59:16,,False,5
1697,Easy to use app and has had extra functionality added which means most things can now be done on the app. Love fingerprint access as well.,Blueshoes11,Easy to use and lots of functionality,2016-10-24 08:50:33,,False,5
1698,I've been using this app for a while now and have found it to be very user friendly. It's the easiest way for me to keep track of my account. Very easy to pay bills and transfer money.,RWood56,Very easy to use,2016-05-06 08:10:23,,False,5
1699,I found the app very slow and hard to use but every time they update it it gets better and better! Keep it coming and thanks for your hard work.,Big Bill Aberdeen,Great gets better all the time,2016-03-22 10:05:32,,False,5
1700,"Able to keep track of everything. It feels amazing to be able to check your accounts, and top up your credit cards regularly if you want to.",littleboots1992,So handy,2015-11-17 06:38:40,,False,5
1701,"Helps me keep on track with my accounts 24/7 as I am travelling all the time it's never been easier to check and transfer money between accounts and sending money to my kids 

Great app",Ckk1603,Bank of Scotland app,2015-08-01 07:51:26,,False,5
1702,"This is a fabulous app. The recent addition of being able to set up new payees is really useful , especially when you're on the move. Completely hassle free. It might seem extreme, but I love this app!",Magilf,At last an app that does what it's meant to!,2015-07-02 10:33:52,,False,5
1703,The latest incarnation of the app now does everything from checking balances to bill payments. I now find the mobile version as versatile as the full desktop site. Keep up the good work!,AllyGF,Solid Banking App,2014-12-26 16:59:41,,False,5
1704,"I have been using this app for just over 3 months, and find it really handy. You can check on wages etc, & do transfers in seconds. Much easier and faster than putting on a laptop and waiting on it booting up.",Whatsername1234,Excellent app,2014-08-18 18:14:18,,False,5
1705,"Was a great app , now it won't let you log in , due to technical issues . Have tried reinstalling and ran into another problem, the automatic phone authorisation didn't work . Well done - 1 star for messing it all up !!!!!",Pantheraa2,You've ruined a good app !,2014-06-19 22:31:25,,False,5
1706,"Really like this app, so much easier  than having to go online to check my bank. Dead easy to log in rather than the big long number then password. The only thing I don't like about it is it doesn't appear to tell you what transactions you have pending.",Kirsty n caz,Love it,2014-08-15 10:27:29,,False,4
1707,"What an improvement, well done!  Best mobile banking out there by far thanks to this upgrade.  I am now banking on my mobile instead of using the main site on my iPad.  Looking forward to the next set of improvements.",VioletMcV,Super speedy!,2014-02-13 06:09:59,,False,5
1708,"New update ruined the app, defeats the purpose of convenient and easy to use. A known IT issue with app suggested deleting and reinstalling - which I did. I then had to call the call center on recommended number which took me an IVR and then it directed my call to the wrong area. The call handler then told me I had to complete a form online. And so the saga continued. As other users have pointed out it's far easier to use web browser and it has more functionality. App uninstalled.",bemebem,Horrendous,2014-06-19 20:39:22,,False,1
1709,"After a few earlier glitches this is now the best app I have used for personal banking. Transactions, account management, transfers are all so easy and being able to see all accounts in one place is great",Claire3522,Best app for banking,2017-03-03 22:34:06,,False,5
1710,"So it doesn't work using a mobile signal, only when you're on wifi. so it's not really a 'mobile' banking app, more of a 'use at home when you can't be bothered to use your main computer' app. It is not slick at all, constantly stuttering and lagging behind, which just makes it even more frustrating. 

Eventually just deleted it. Never got any further into it than the home screen....

(I'm running an iPhone 4s on the latest update)",Sky Captain,Pretty pants...,2012-04-27 16:04:04,,False,1
1711,"I have both Halifax and Bank of Scotland accounts and several other accounts , this app is great and it works well with other banks to transfer, I work away from home and it means I have fantastic control of my money",The Griffin Hotel,Great,2016-08-20 12:16:59,,False,5
1712,"This app is intuitive and very easy to use, a great improvement over previous versions. It only missed out  5 stars as its not yet possible to access all bank services and account types through it.",Arty293,Great App,2015-07-03 10:46:47,,False,5
1713,I've used this app for years and never had as many problems as I'm having right now. The past few weeks when I try to log on it keeps coming up 'we are having some technical issues please try again later'! It's the most frustrating app I have on my phone and the one I probably try to use the most! Hope they sort out the bugs in the next update as this is horrendous! Xx,Lynbinning,Extremely frustrating,2016-03-29 08:28:23,,False,1
1714,So easy to use I especially like the new feature where it tells you what is pending to come off and who it's for! The only thing I'd like to see is a faster log in process I know a competitor lets you do it by your finger print....,Laneyg1988,Great app,2015-05-16 15:18:41,,False,5
1715,"This is one of the best online banking apps. Had a clear and easy to understand interface. Also good security, doesn't stay logged in if you leave the window etc.",getsum 1,Easy and professional,2015-01-03 13:32:51,,False,5
1716,This app has improved vastly since it updated it's software. I use it on a daily basis now opposed to the desktop version. It is easy to use too which helps.,Accben,Amazing app now that all the problems have been fixed,2014-08-27 10:20:40,,False,5
1717,"Easy sign in. The app has definitely improved since the new feature were added. Although, I find it weird that if I make a payment during the weekend it says the date for the Monday, instead of adding it to the statement until Monday.",Reidsy4098,Good improvements,2014-10-19 23:08:39,,False,4
1718,"I am having the same problem as lots of other folk, I tap the icon, it looks like it's going to load and then shuts down. I have deleted and reinstalled several times but it has made no difference.",Becky 106,Terrible app,2012-11-18 08:00:41,,False,5
1719,"This is a great app and I use it almost every day. It's so easy to use, well laid out and I can do just about every banking thing I need to without even leaving the house. The finger print login in is great too. Recommended.",pacino's moll,Very easy to use,2017-04-22 11:45:10,,False,5
1720,"Makes monitoring my wife expenditures far easier, however spoiled my birthday as I can now see where she spent the money.
Just disappointed that after 4 months I haven't seen the Ann Summers products,other men would be curious I'm sure....",jamsieboy71,Great App,2017-02-18 17:56:35,,False,5
1721,"I love this app, it's so quick and easy to use. Can set up & amend standing orders and direct debits, transfer money all from my phone! All the improvements have made it easier to use. Keep up the good work!",Traceyk😋,Bank Of Scotland Mobile App,2016-09-22 10:58:36,,False,5
1722,"Best bank app ever, less restrictive than the internet site far easier to use! Especially when trying to see you're direct debits can hardly find it on the internet site version!",Phil     ,Bank app,2016-09-15 18:01:02,,False,5
1723,"Great app, easy to use & quick at the same time. I have used other mobile banking apps (RBS) and the hassle of setting up a new recipient is such a pain - with this app it's super easy. Highly recommend to anyone thinking of getting it!",Cee JP,MsVixen,2015-12-30 16:24:20,,False,5
1724,"What can I say does exactly what I need it too. Can access my account on the go, can set up standing orders, can transfer money to contacts or to my isa/savings account whenever I like. Brilliant app quick and easy to use.",TLinton1980,Very useful app,2015-08-22 16:43:10,,False,5
1725,"This app is fine. It does he job and hasn't caused me any hassle. Works well enough for every day banking transactions.

The RBS app allows you to enter it with your fingerprint which a) I think is more secure and b) saves time instead of entering a password. I'd like the BoS app to do the same.",CSmeaters,OK but other bank apps are better,2015-09-29 09:02:26,,False,4
1726,"It keeps crashing, sometimes takes me 3/4 attempts to log in successfully without the app crashing. Seems to be since the last iOS update. However, I couldn't live without this app!!!",Djmac78,"Great little app, but....",2015-05-18 15:28:37,,False,5
1727,"This is one of the best banking apps I have used.  Easy to navigate, secure and access is almost 100%, I have used a bank app that had more downtime than uptime. Never had a problem with this one.",CalabarBoy,Works for me every time.,2017-05-10 17:48:37,,False,5
1728,"I use the BOS banking app all the time. I can manage all the transfers and regular payments from my phone in minutes, much quicker than phone banking and easier to fit into a busy life. And now touch login! Happy days.",Amba58,Great on the go,2016-09-11 08:20:25,,False,5
1729,"This app lets me do everything i ever need to do from wherever i am when i remember to do it. Pay bills, transfer money and check balances. You can even apply for new accounts. All very easy to use.",Johnco9012,Excellent app,2015-11-29 12:29:08,,False,5
1730,Why change something that works well. Who designed this as it is certainly not an improvement on the previous one.,Pete005,Bring back the old one,2014-01-18 10:52:45,,False,5
1731,"You'd think that when it comes to a mobile banking app reliability would be the most important priority. However there are a constant stream of updates which make slight improvements to the look and design of the app but every second one seems to break it and make the app unusable. 
Once again, at the moment this app is completely broken.",Simon_Small,Good when it works,2014-07-12 13:31:33,,False,2
1732,"Intuitive design, all the main features you need. Looking forward to future updates.",Adfundal,Quick and easy to use,2011-12-23 23:42:53,,False,5
1733,"This is probably the worst app I have used. After seeing the advert on the TV I thought about time, however, it is merely the mobile version of the website. I notice the first 5 reviews are all 5 stars, maybe being cynical but I'm guessing some of these will be attributed to whoever made the app and probably their friends!!! 
Bank of Scotland, come on, get it sorted, really can't be that difficult, in fact, I'll even do it for you!!!!",Neilly109,Terrible....merely mobile website,2013-09-08 13:43:23,,False,1
1734,I find this very handy I use to phone the phone banking all the time but now I can check my account transfer money and pay bill and report my card all in the one app love it,Lairdy17,Banking app great,2017-01-06 22:50:40,,False,5
1735,"Find using the mobile app much easier than online or telephone banking to make payments, check balances etc. Simple and straightforward to use. Glad I downloaded it.",Fiowar,Works well,2016-12-02 11:41:35,,False,5
1736,"So slow, and that's when it actually lets me open the app. Most of the time it tells me there's a technical problem. Real disappointment and annoying. As it's an app I use many times as day.",Mags.matheson,Slow!,2016-02-05 17:11:58,,False,5
1737,Is everyone else having a problem with ios 8.3? App keeps crashing upon startup and when retrying it logs out. Usually have to try 4-5 times before it works but is likely to crash at any moment,Penfold81,iOS 8.3,2015-04-23 08:44:35,,False,5
1738,"It's ok on iPhone but doesn't allow me to authenticate on iPad. Just crashes.

Update - can't authenticate new iPhone. Can't receive the authentication phone call on either iPhone or even landline! So can't ever use the app on a device. Where's the issue? Bank says me! Used to really like the app but now unusable",Andrewcv,Ok,2015-07-19 10:12:26,,False,4
1739,"Find that since the updates it's even better. Simple to use and very intuitive.

Since the updates this has gone from good to even better. Keep up the good work",MadonMimis,Great when on the go,2014-12-01 23:02:39,,False,5
1740,Just started using this app and so far everything has worked very well. Much more convenient than using the website. Easy to navigate and has brought me into modern times using mPay!,Marchmontdaisy,Great little app,2014-11-26 08:07:54,,False,5
1741,"Sometimes my list of existing payees won't come up. Instead, a screen to create a new recipient appears. Very irritating and a step backwards from the previous process.",JG39315,Transfer function is irritating,2014-08-16 22:08:43,,False,5
1742,"After reading the reviews I wasn't expecting much but this app has been amazing. It has never let me down, I check my balance, transfer money cancel direct debits at least 3 times a week and it works great :-)",Amanda230911,Banking app,2012-11-30 00:25:49,,False,5
1743,I've been using this app for a while now and it keeps getting better as they add more services to it. I've never had any problems with it and I find it easy to use.,thatsgrand,Easy to use,2017-07-04 13:38:47,,False,5
1744,"It works well most of the time, although I can't get logged in occasionally. 

Really easy to set up new payees now, prefer this to the iPad version where you still need to verify by phone.",Mrskew,Easy to use,2016-10-30 09:39:47,,False,5
1745,"Very good app and does exactly what you need it to.
Instant access to huge array of actions and so convenient to see what's going on with your accounts at any given time.
Would highly recommend to anyone! 👍",Verti-Drain,Highly Recommend!!,2016-10-25 16:41:48,,False,5
1746,Makes life much easier compared to the full site if you just want to make a quick payment/check your balance.,Mila Zem,"Very useful, quick and intuitive :)",2015-04-28 16:23:35,,False,5
1747,"Great app that allows you to do the basic banking you need. The interface is a bit dated, especially on larger screens like the iPhone 6 and the keyboard is bizarre. Why they don't use the ordinary iPhone keyboard I don't know. Integration with notification centre and TouchID support would get the rating to 5 stars for me.",DuncanS,Very good,2015-07-12 18:46:38,,False,4
1748,"Never had a problem with this app yet. Works perfect all the time for me and very useful, has a great user interface so is easily used and intuitive. Would highly recommend!",CBeaRun,Works really well!,2015-03-07 14:20:16,,False,5
1749,"Really easy to use, safe and secure and allows you to pay either contacts with a few simple clicks or transfer money between your own accounts even faster",Userhamm,Great app,2014-11-17 13:02:35,,False,5
1750,New app still don't work! I've deleted and downloaded new app continually - the strange thing is when I'm trying to set up the MI stage it continually brings down my broadband connection! Well done BOS......what a terrible digital development!!!!!!!!!!,BadAss_Mitch,Still doesn't work....ahhh!,2014-07-12 11:12:31,,False,5
1751,"With the old version of this app, I could check my balance with my jail broken device, since this update I can't, bring back the old version or fix it please!",HANNspree_Girl,Bring back old version,2014-06-19 15:40:54,,False,5
1752,I love this app. I don't find any issues with connectivity when I'm not using wifi. I use this all the time when I'm doing my banking. Never go on the website or use the telephone anymore. Thanks BOS :-) a very happy user!,ShazzieGee,I use it all the time!!,2012-09-24 17:00:27,,False,5
1753,"So easy to use I use it almost daily ! Let's me keep on top of my finances much easier and simpler ,however yet again a system that is going to do away with people's jobs 😢 and that makes me sad x",Audi of,Fabulous,2017-04-28 06:33:12,,False,5
1754,"Excellent app, I use it on a daily basis to keep track of spending and to transfer money. It's probably the best thing about Bank of Scotland. The most user friendly banking app I have used. Please don't change it!",Flow789,Best thing about BOS,2016-12-29 11:37:27,,False,5
1755,"⭐️⭐️⭐️⭐️⭐️
I love this app so much, it makes my life so easy with how quick and easy it is to use. Never had any problems with the app and 
The transfers are instant!! 
Always working, best mobile banking app available for the iPhone. 
⭐️⭐️⭐️⭐️⭐️",peache's.me,Best iOS Banking App!!!,2016-10-15 23:01:39,,False,5
1756,"Great app, use it daily for all my banking needs. Only way it could be improved would be if the iPhone's fingerprint scanner could be used to log in - so only 4*",Gman_72,Could be a little better,2016-08-29 21:23:11,,False,5
1757,This is by far the best banking app available today. I can do everything I can do from the website and all whilst on the move. A very stable app with an intuitive UI. Highly recommended for all BOS customers.,Starbus,Best banking app,2016-07-24 13:17:18,,False,5
1758,"Great app. Slick UI. I haven't experienced the slow logins others have mentioned. Great functionality although there is one addition I would like is a search statement function, like the one on the website.",baz898,Excellent,2016-04-01 15:35:30,,False,5
1759,"Really simple intuitive app. Works well while still retaining effective security using call backs, verification codes and text messages. Recommended.",CM90,Very easy to use - no need to call the bank ever again,2016-01-21 22:27:39,,False,5
1760,"One of the best apps I've used in terms of checking my balance, making payments to family, friends & small business in one click, never had a problem.",Lucky_26,BOScotland App,2016-10-29 19:04:11,,False,5
1761,"All it really does is open the mobile site, which I can do from safari anyway. It adds the ability to find a cash machine but that's of limited use and lots of other apps can already do that. To be honest you might as well add a desktop shortcut to the web page instead of using the app.",poing99,Slightly pointless,2012-01-23 08:34:58,,False,2
1762,"I use this app a lot and was a bit surprised by the recent update. The UI is horrible. The new features are great and really add to what you can do, but the look of it is terrible. Really cluttered compared to the last version which was nice and clear. Also very buggy to use. Signed me out on many occasions when doing transactions. Needs improving quickly.",jhendry76,Not a good update,2016-11-18 11:25:11,,False,2
1763,"This app keeps getting better. Is a real bonus with my banking and feel secure too. 
Would recommend over another app I have from another bank.",Scotcat74,Makes life easy,2016-09-02 17:03:54,,False,5
1764,"Great app, I use this to access all my accounts and it never fails to deliver, however there are still some thing you need to access the online account on a PC to complete.",Neelmo,Banking,2015-10-14 17:44:35,,False,5
1765,"Really useful, easy to use, clearly structured app. Its made my life so much easier. I only switched to BoS late last year, but now I recommend it to everyone. 
Easy to check accounts, move money, organise transfers etc.",Cdoop,Top marks,2014-12-17 09:36:06,,False,5
1766,"Much easier to use than the last version. So far no problems quick to log in and can transfer money between
 Accounts with ease",grayofburgh,So far so good,2014-11-06 14:03:54,,False,5
1767,"Fantastic app, very user friendly and even better with the latest update. Accessing your accounts is so much easier now, dont have to deal with big clumsy passwords anymore! Super happy customer! :)",Killjoy94,Very impressed!,2014-05-28 23:19:21,,False,5
1768,Having followed all the instructions been told I have registered successfully it then tells me login has failed and try another number. But you have phoned me and told me it works!! This app is as rubbish as BOS ever since it merged with the Halifax!!,MacLaren Dad,Rubbish,2014-02-01 02:55:34,,False,5
1769,Loaded the app and logged on first time without any problems. Worked fine for me I so can only think there were problems with people's accounts who left negative reviews,Graham1481,Bank of Scotland App,2012-05-20 06:50:52,,False,5
1770,"This is a great app, I especially like that I can use the iPhone's finger print recognition to log me in rather than type a big long password. Now I can see how poor I am in seconds rather than minute.",Witness of jehova lol,Great app,2017-04-09 09:23:27,,False,5
1771,"Functional, easy to understand and use. Would be nice if you could put a reference when you make a transfer as you can when making a payment.",JaesEdin,Tidy wee app,2016-05-10 08:04:10,,False,5
1772,"I am not the most clued up on banking issues, and mostly rely on my Mrs to deal with the 'money' however this App has allowed me to keep a close eye on my funds and it's so easy to use. Very secure and gives me great piece of mind. Greatly recommended !!",87lad,"Great, Easy & Secure!!",2015-06-01 14:41:37,,False,5
1773,"This app is great for checking your bank account on the go. Only issue I have is they seem to have a lot of technical issues and a lot of the time I can't get logged on. It really is becoming a pain now that every time I need to check my balance I get a screen saying ""you've been logged out! Sorry we're experiencing technical difficulties right now please try again later"" please get this sorted BOS!!!",Weeger23,Great app when it works...,2016-03-14 07:29:51,,False,1
1774,"Cannot think of an easier way to control, transfer and monitor funds. Makes life a lot easier. Would recommend this ap without hesitation.",Tarahal,Convenient banking,2015-03-20 12:45:21,,False,5
1775,"Since the update, setting up new accounts to transfer is a lot faster and less hassle than before. 

Logging in so much quicker too!! Great update!",Leanne Jann,Simple and quick to use app,2015-01-09 10:44:42,,False,5
1776,"I normally find Internet and telephone banking fairly painful to use. But I've been really impressed with this app. It is intuitive, quick, and does everything I need for everyday banking. Good work BoS!",ScoobieLou,Effective and easy to use,2014-10-22 18:31:49,,False,5
1777,A fantastic app from a fantastic bank. ( you can clear my overdraft if you want now) really easy to use and extremely quick as well! A lot better than the treacherous RBS.,TheeBigYin,An app that really does make life easy,2014-09-30 16:09:04,,False,5
1778,I have used this app for some time and have never had any problems. Great app and ability to transfer on the go has saved me a couple of times!,La6933,Works perfectly well......,2012-11-05 12:00:01,,False,5
1779,"Recent update has made this app more difficult to use on the iphone. Whilst adding payments functionality, which was needed, the selection of password/pin is more difficult and you cannot now see the reference information on the payments screen. Time to move to another bank if things don't improve",petegled,Just got worse,2014-07-15 21:34:54,,False,2
1780,This app is the best thing since sliced bread.  I can check the balance of my accounts daily and transfer funds. It also gives me the opportunity to earn cash back. Very easy to use.,Swwannie,Great,2017-02-17 05:42:04,,False,5
1781,"Transfer money between accounts, transfer money to friends account and pay contact(the latter needs to be set up) all the info all the time... Excellent",SaltireSkillz,Does exactly what it says,2016-07-16 18:01:57,,False,5
1782,The app to start with gave some banking functions but not all. Every time the app updates the services keep getting better and better.,Lozzacb,Keeps getting better,2015-11-04 08:14:26,,False,5
1783,"Reliable, safe way to use mobile banking. simple to use to keep an eye on my accounts, pay bills and transfer money to friends and family.",Loves holiday,Simple and safe,2015-01-12 11:14:28,,False,5
1784,"I've no problems with this app and use it often, it can get a little buggy from time to time but on the whole works fine",purepic,Can't do without it!!,2014-11-03 17:46:32,,False,5
1785,Really glad BoS have created this app. I've been waiting on this to arrive. I think it's really good and logs in really quick on iPhone 4S. Hoping any updates will be good.,msoddduck,Really Quick,2011-12-29 23:00:00,,False,5
1786,"No more convenient than the full site. Still have the whole logging in process. RBS app has shortened signing in process for their app and way more features. BOS really need to see how others are doing it. Having an app supposed to be more stream lined this is just too fiddly for something I want to check on the move. 
Takes ages to log in at times.",Teajennie,Not my fave banking app,2013-05-31 16:30:46,,False,2
1787,This makes everything to do with banking as simple as possible. I feel a lot more organised now having everything in one place online,rachel1197,Fantastic app,2017-01-05 22:38:31,,False,5
1788,"This banking app works very well and is quick and easy to use, even for transferring money or paying bills. It's far better than the other bank app I have.",scottieman333,It works,2016-09-04 22:08:27,,False,5
