,Unnamed: 0,reviewId,Bank ,userName,userImage,review,score,createdat,Positive,Negative,Neutral,Compound,Sentiment
2947,2947,gp:AOqpTOGHRdiIhawpb77lR6mFZ9_cEtR_o7nFKXanXPxd1PF5oUc6v-ui9gDjgCEqAwPF6KwZ4ivxvmg_1zwe1w,Barclays,Sarah Stewart,https://play-lh.googleusercontent.com/a/AATXAJynNC8WEf70rRD55W4VNjAOvkdlkfIc_tEQ8Q8x=mo,easy use secure good way keep track spending easy spot fraud account,5,07/01/2022 13:29,0.507,0.174,0.32,0.743,Positive
2948,2948,gp:AOqpTOH0bZnyywHeOXzIwGdow91Umqsonc0M8IcSgCrNQcEsgmGgRTKK8q443tFZCKuUmhmCjz5WZujUEvP2Fw,Barclays,Gary Hill,https://play-lh.googleusercontent.com/a/AATXAJwH8jxShqMg7r3GcXChSJQpK8dSEsr7wdC83hHk=mo,perfect,5,07/01/2022 13:25,1,0,0,0.5719,Positive
2949,2949,gp:AOqpTOFIhEokIvpkq89j5N6tiNOaXmuGkoOC0vr8GrZ8i9aGIU_0eiySKqoeSU50Nd6DLseFEg90DsVNf4eyyQ,Barclays,Jeff Greenall,https://play-lh.googleusercontent.com/a/AATXAJw38vnUya4BA3EdUhbTSHfypx2u-W5nIL2hlnVP=mo,quick easy,5,07/01/2022 13:13,0.744,0,0.256,0.4404,Positive
2950,2950,gp:AOqpTOHFLXB-C2wWu_AwdQTZUJghtQADGxHr8E3yxw2qV7RBZ6bMSn5z2MvoCi0URz7bwZhjZ21FKAM8wgfdbA,Barclays,Steve Amenya,https://play-lh.googleusercontent.com/a-/AOh14Ghd9veDOC2fBV4bcBdb-TkmuHJGG08qJqdXbqMd_A,good,5,07/01/2022 12:59,1,0,0,0.4404,Positive
2951,2951,gp:AOqpTOGG40nT9Ecg2SFD81u2CGmPz9A-v7OYro8k0upA1Ag3GpBXTVKoF_G76inbxkiGpC32JutvWKFmxBiEaQ,Barclays,Taye Ayedun,https://play-lh.googleusercontent.com/a/AATXAJyErL3R6w75DjyIydYpXs6WHPt7FSj6qZIwVtqZ=mo,app easy access save saving time need visit bank branch transaction,5,07/01/2022 12:52,0.404,0,0.596,0.7269,Positive
2952,2952,gp:AOqpTOGnlfM7WcgNxhGqUysOxCdloP6muh2y1KhHtaJwWZC9X7fj1O6hbxFlIXqL5V37XRjHTPi4_BSqKVsIYw,Barclays,Linda Rees,https://play-lh.googleusercontent.com/a/AATXAJwD366UhnQefoNmXaXQPPtJx8JlU8ru8Kx_tEse=mo,good,5,07/01/2022 12:38,1,0,0,0.4404,Positive
2953,2953,gp:AOqpTOETJtKcqsJVtZZDjWTq9qAxG3EUk04SZajV-8R1eM1a1EiCzlfnXPmxVgNe0Yimg_53h2YytJlfW48i5w,Barclays,Alan Cherry,https://play-lh.googleusercontent.com/a/AATXAJxnOaqLxmWpKPMQMXb_pKk5Omx4f-rW7Q8ie36Z=mo,good app,4,07/01/2022 12:33,0.744,0,0.256,0.4404,Positive
2954,2954,gp:AOqpTOH44XTygP_K7ASf3FFkLfPLlZpfTxc2ocV_WrkY4_WwkwRv5Hs7X04UVcnIvNSO55RT4GU4oR6vjd8SXw,Barclays,Ecclesall Tennis Coaching,https://play-lh.googleusercontent.com/a-/AOh14Ghkhm_8ankXBhOMRwy83p5UjpsT8owdBb0BJ7KQ,great app,5,07/01/2022 12:26,0.804,0,0.196,0.6249,Positive
2955,2955,gp:AOqpTOFTMGenAfWAGAgtMoNsse-x_fWE6_pu29NY4qIn2sgm30yo1L8lJWT2GNufY4nlMqTz1EAMOuI6MoHd1Q,Barclays,Maria Jose Valero Astorga,https://play-lh.googleusercontent.com/a/AATXAJzDuS51Ss7vUNR2puTi29GtIsmUmstGp9JLDzWO=mo,downloaded told id able life chat personal staff app doesnt give option phone call option wait minimum 20 min someone pick cant wait time useless,1,07/01/2022 12:24,0.089,0,0.911,0.3252,Positive
2956,2956,gp:AOqpTOFbbH790bsnwDrJpqk0x9U1nXvG08LB0H7AV4lEY1wSz8Buy9Zan6FNfppN0RvZ7snBpaIdgg2a3EALyw,Barclays,Jean Pierce,https://play-lh.googleusercontent.com/a/AATXAJw_xZ9bKJNO47deUVwETNHLmgtzFNBYC1-0nWqH=mo,best app phone thank,5,07/01/2022 11:40,0.77,0,0.23,0.7717,Positive
2957,2957,gp:AOqpTOHFpHem6aDXv8ORX9Ow98uJstwPi48NZz7-YY1xpnPQciEubPwpaoI0ahIKqQqF518hjT6xkOuc_q_1Ag,Barclays,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,need regular update,3,07/01/2022 11:30,0,0,1,0,Neutral
2958,2958,gp:AOqpTOE1gWY5A582_2dqRrAqWkF8Z53vlFb_UE87vBW3Fv3faKvBRdIqRWaLSnQeJGactQMpakFSsf1vGECpqg,Barclays,Michael Bennett,https://play-lh.googleusercontent.com/a/AATXAJxBP-Kj8864KXlYu4P-qHWHi6g6bAp7moavdt_P=mo,good,5,07/01/2022 11:30,1,0,0,0.4404,Positive
2959,2959,gp:AOqpTOFslCCGIL2Hm2IsrxzXbPIQ_ZnDNETYNkamlFG2TftovjTYeBZArC8Gn7FJLtMLsKJnSnsZHULJLv0CiA,Barclays,John Taylor,https://play-lh.googleusercontent.com/a/AATXAJzeebuLlVisGCp57AF6h8blMtKJcz0s2wGvuIMi=mo,excellent,5,07/01/2022 11:30,1,0,0,0.5719,Positive
2960,2960,gp:AOqpTOGrdsivOHjXYvRVh7cscdshL75r0SgIPa_-Q0Eoonr19Q92tSRWScKtY0fOvGvsv4L-vTcH47S8XhBqDw,Barclays,Isha Fornah,https://play-lh.googleusercontent.com/a/AATXAJyfpf1UPGFecCowQEYNLBwZo6MDJpa9rOW9Vk_y=mo,getting better,3,07/01/2022 11:16,0.744,0,0.256,0.4404,Positive
2961,2961,gp:AOqpTOEgPS4fcoxCa3yduFBtUcp_1VrCC9-10DrwEKwLchtncSbofS7EaYRS2NGqp2RmeNcsWx7oUqG1nsSunQ,Barclays,Susan Ramsay,https://play-lh.googleusercontent.com/a-/AOh14GigWu_5TdyKKzkoKfdlQcHMIy5w-Psig2NXhVqv,hubby carnt update r lost without mobile banking,5,07/01/2022 11:16,0,0.277,0.723,-0.3182,Negative
2962,2962,gp:AOqpTOFhwygoT0cDN51XnnXlF_VSmusqyfI8DhEu33T0Fwf4mrSpP13KcmetMvI8i9YNgpPTRCbuKOJ5PiQWLg,Barclays,Zaynab Yusuf,https://play-lh.googleusercontent.com/a/AATXAJw6dbEikagW7m8fROAUG2nzuKZ8EQ4rfj4sEOGf=mo,found app really useful amazing safe use thank barclays,5,07/01/2022 11:16,0.721,0,0.279,0.9175,Positive
2963,2963,gp:AOqpTOGKFPYBZm_U2WWakrqr0pfMCJMTcf87rgOHMM6e9j8RiJHOlfVrPkwBCIGqp_ZpidwItRErgucb1yDBEg,Barclays,Lulu tehilah,https://play-lh.googleusercontent.com/a-/AOh14GgS_Qjjp_gzRJJDug8wLlN8JqnlXjdF4ggLWvDFZg,efficient banking need long standing barclays customer proud service app excellent,5,07/01/2022 11:13,0.545,0,0.455,0.8625,Positive
2964,2964,gp:AOqpTOF06RNmbwQ-qijchTAWijKUEyI2m5jhMjR-P55I_hO5PPA-_QoHWAyPXKXwH_mI_NNW1Re8JtdMHVhZIA,Barclays,Sheilah Ellis,https://play-lh.googleusercontent.com/a/AATXAJxPAP7QnoWSLGb44ehMxYEhDwT_9Xm2BmxARNED=mo,keep ball,5,07/01/2022 11:13,0,0,1,0,Neutral
2965,2965,gp:AOqpTOE_5mEOOGh_BUjk5VEglFvpUxChRNjhrTSJdQ10wwO3eDvqc8fKdwb8hyJRpQzlLLJ8U-mw-T7nRRCcEA,Barclays,Honza Šebelík,https://play-lh.googleusercontent.com/a-/AOh14GgycwP3rfQ1urSsJ91dnxeGZHH93-uugiX3tuKWdw,doesnt work google pixel 2 say app support rooted device rooted help please update work google pixel 4,5,07/01/2022 11:08,0.372,0,0.628,0.7717,Positive
2966,2966,gp:AOqpTOEDOZsHru0_3YRQy9KCcVOFlu9KqEvgZZJz2OPKMWLQBfjLMl6bh7pfC5TiMXkJWf0LeMSdYZ6WgKbhUw,Barclays,Slav Volcov,https://play-lh.googleusercontent.com/a/AATXAJy-Q8H0LAutBvODpYkjYslcF-wjZoXZyui_hZuj=mo,dagenham heathway branch helpful,5,07/01/2022 10:59,0.483,0,0.517,0.4215,Positive
2967,2967,gp:AOqpTOG2-nQLAUwlfPQi3JwNvSpDqYhNrAGA5HA6AGxO9dREFvgsgLhESSU-OBoxlBXVXRm3ZeQyU92n6mLp2A,Barclays,Carole C Coles,https://play-lh.googleusercontent.com/a/AATXAJwFtsniiovgHEuMRQgv2YIga0jnVjokRS8TwhU-=mo,think app excellent quick easy,5,07/01/2022 10:55,0.688,0,0.312,0.765,Positive
2968,2968,gp:AOqpTOH-IJ5vGTFkU3fKhXVhYrN7MRc3T2h4s9tbmPaZXMwtwKO3m8vi2LngDkTfjtY8gIbbQTuTTts6ns2Crw,Barclays,Ansel Powell,https://play-lh.googleusercontent.com/a/AATXAJzkIZfKokm11Ae3KkB6VUizzk-7r6jTqVz96qv0=mo,easy used,5,07/01/2022 10:52,0.744,0,0.256,0.4404,Positive
2969,2969,gp:AOqpTOGR8qZEcKOlVckC0FYsUPhlGD0MkfZ6U6-QFmDx3nH2gGcPISW6kbQ7lHbPeizqP1jauxTUaD6QVXayIA,Barclays,Brenda Bailey,https://play-lh.googleusercontent.com/a-/AOh14GgGYtygiKmvhbyLaiBJ3-VdN6ovxnW8QRyUCp0Plg,easy check balance make payment would lost without includes direct debit standing order check everything keep finance flowing make life much easier,5,07/01/2022 10:47,0.211,0.085,0.704,0.5267,Positive
2970,2970,gp:AOqpTOE-nK4Tyes3bQ9-LjDfcZ5JrPUoZusu9RZmX85AMsq_F-t3f2tAD6MALJKwptOtqh85XGYTf-VyPU0KFw,Barclays,Darren Crossland,https://play-lh.googleusercontent.com/a/AATXAJzOWvB2TT6urNbcnBxIvHx6w4UROwmfUS507BPx=mo,good service never let,5,07/01/2022 10:38,0.492,0,0.508,0.4404,Positive
2971,2971,gp:AOqpTOH3dFe_E6bWgFJxjBxQFb7TCl_JsuU1bjZ2C6jsek8fQNlsAdcwmc8VrJyylKvLMfGG2KGYfFSz54vPFA,Barclays,Col,https://play-lh.googleusercontent.com/a/AATXAJxSaXHA4hBLmVHuzAeJkgsdrnY7zcnBDYAz3jE4=mo,easy convenient,5,07/01/2022 10:32,0.744,0,0.256,0.4404,Positive
2972,2972,gp:AOqpTOGLDd0MMrM0YuIyxgtH5k-YV62gt2SjycfCtR7-faxCy8sQOok8E126pkjb7TKuIiVLW8O_Vx2w4FmalA,Barclays,Constantin Dumitrescu,https://play-lh.googleusercontent.com/a/AATXAJwi1hFChpsxSNwJS4XxfSJrDmGM37SsnG2X5AED=mo,good appeasy use useful,5,07/01/2022 10:26,0.744,0,0.256,0.7003,Positive
2973,2973,gp:AOqpTOED9d-O15M4pRY5B2Vh3VkW46Ye9qyNxpTww8Iszl1zBaw52KdX12RTnzmFpK028pmjC2qFyyPCLiH5iQ,Barclays,Claudette Granger,https://play-lh.googleusercontent.com/a/AATXAJwfaVJwoIRFoXluqu9G31BbqQTFWwnzxeFy1SLe=mo,easy use bank queuing,5,07/01/2022 10:21,0.492,0,0.508,0.4404,Positive
2974,2974,gp:AOqpTOFF8cj4zGvBt3DKruWZyO1rYh62lWHX8R0xudGU2_heGZhwnClF59H-2kw87B7lYTJ1TP-HqnYFOlDNgg,Barclays,Peter Tilstone,https://play-lh.googleusercontent.com/a/AATXAJyiYV4254Lh1PAXGqp8zrZ-3OVP9YmqLeoTdqPR=mo,good,1,07/01/2022 10:17,1,0,0,0.4404,Positive
2975,2975,gp:AOqpTOHs5qK3dicirqkeEB6DmE84EI7CIo1eakUS7r57wcMe7VGqsL4_0-WrSRmzLijTi62K5pO0N7ocBl7VZg,Barclays,Andy McNeil,https://play-lh.googleusercontent.com/a-/AOh14Gjv4rbSfxw8-M7lv4tad2tzqOW_4h5PravoFiI0Rg,great app everything need,5,07/01/2022 10:05,0.577,0,0.423,0.6249,Positive
2976,2976,gp:AOqpTOHxqfkMon7gGN-wht7L7Fp6Qoxp209lM3fJO-jDVhp4p_07EEoB4WwiCtN1kU-XQ_plv1RpjZ9VkOlY1w,Barclays,Kym Brown,https://play-lh.googleusercontent.com/a/AATXAJzHeq3dE1iPZsCX1ZtfADFkFvurwTGiIk0aYPOo=mo,slow download barclays,1,07/01/2022 09:41,0,0,1,0,Neutral
2977,2977,gp:AOqpTOFIBGes1-tNF_SDl32ShbKhTZm_VMxKdZjVKWhHGlUW9UDN-jTuH-aLRFtNXoSFntBVDAIOzMKA7mRT3Q,Barclays,Roger Sarjeant,https://play-lh.googleusercontent.com/a-/AOh14Gh6oBkDzPXVxhilQ9xQJlz5-v9zuXSLu0qhN34mpA,reliable innovative banking app easy use quick,5,07/01/2022 09:36,0.537,0,0.463,0.7003,Positive
2978,2978,gp:AOqpTOEKlzflDNxqKmo3YXVBrM720OTfk29UHQ6glAReXSDWt71Vsibv5VmQWm6R53p_p5pixdyO_q1Pe5DqRg,Barclays,V Taylor,https://play-lh.googleusercontent.com/a/AATXAJzNKjLndIg7CriO9_-sq51jZyXquQAdwanSq4oC=mo,app brilliant notified phone transaction account happen easy manage money using app problem cheque paying function work well,4,07/01/2022 09:36,0.345,0.106,0.549,0.7269,Positive
2979,2979,gp:AOqpTOFz3EsVDtJr_dz3HIGulJPJCHrXnWW3ACMD2sfYWh0H-yrEBHoPOfpUPBUIpVxy1aYyjBspGGYFZGii4A,Barclays,Kelly Webster,https://play-lh.googleusercontent.com/a/AATXAJzf_Pe_7eg9RBqZ_6-yTMu4ePQ9-OWxsh2qFqTW=mo,terrible cant even update,1,07/01/2022 09:20,0,0.508,0.492,-0.4767,Negative
2980,2980,gp:AOqpTOH6K8j_bkQUc3neRLku8OVc8yomoKl-_olCv_YilmikWBY9XZAGphW8mYPrCxD7wT7_CrbBxcYtUJ8eEg,Barclays,Florence Senayah,https://play-lh.googleusercontent.com/a/AATXAJxogYYVw7ekGk8rP5VG9E6qnODYk2oSjKJtviEJ=mo,fast reliable,5,07/01/2022 09:04,0,0,1,0,Neutral
2981,2981,gp:AOqpTOEqZ_GvZCxmPHxCv9aBAsYSB_Shtvj_N_r3X8-aH4XOmlHqEIpnF7SDHTGCR1cWt1500R3ixHOKvYyXsA,Barclays,Sahra Adan,https://play-lh.googleusercontent.com/a/AATXAJyGxs6xuSOY0q8JRA7CjoVKSU8CrHuolGnVKjsf=mo,enjoying using make life easier move money around,5,07/01/2022 08:17,0.508,0,0.492,0.7351,Positive
2982,2982,gp:AOqpTOGSlK2IEZdQLlJXi17BIlHHwg7RtOhp5z57clJ6a1IGlZxGQrjgW6Ld7HRJlMe6Z4x6z-BLOul4tuHSZg,Barclays,Mohamed Jama,https://play-lh.googleusercontent.com/a/AATXAJzIA0dRCdB7ouz8XYvdn92keO0YABTkabe1CJVL=mo,nfc feature horrible working fix new edit horrible contactless card,1,07/01/2022 08:03,0,0.605,0.395,-0.8934,Negative
2983,2983,gp:AOqpTOES5SLgEfYSPXopW26RFu34az0SrDTjEx2ApSFLTRngtF6Z5lneD9fuXD0QxhgU0leivV5-5l4R6KeP3Q,Barclays,Gurtej Singh,https://play-lh.googleusercontent.com/a-/AOh14GivH58wKhWYYyz1HAoG9vfV8HUQLTGKOwHtjT7oLw,good app like,5,07/01/2022 07:49,0.844,0,0.156,0.6597,Positive
2984,2984,gp:AOqpTOGbDU3R1jlyJHU9hdpfCZDwEILxWQmCwSYE_Xq2aIFq0kKCtCwEpv0nadfxsu6MsfP7SJHzuZFHlj5Zfw,Barclays,Little Boots,https://play-lh.googleusercontent.com/a-/AOh14GhN8hjRqtWzmv4hhqsMclrVcZp4-I0a26O4CgTZI4M,past always loved app frequent update annoying click update say pending update access app 3 day housebound depend pay rent bill etc dont know,5,07/01/2022 07:06,0.139,0.146,0.714,0.2023,Positive
2985,2985,gp:AOqpTOHz5tSffoK96bm-PznSOIwTH85itC-EnD9_tNax7D103-82lXrFelM2Ndp-Qrwq84pGwW03Tf3uufa0aQ,Barclays,Robert Stubbs,https://play-lh.googleusercontent.com/a/AATXAJzwwK0TqHwKjxUeA9zM0q5rXF17CBKoFlUvgPzg=mo,fantastic,5,07/01/2022 07:04,1,0,0,0.5574,Positive
2986,2986,gp:AOqpTOHbZwMpqK_cfq0qyqAQB-xOoqApq3MFHYJlsr-rJR1ZLHbFDks_4gUem2uj07UevJP6s7e02OVIINd4XA,Barclays,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,many update,1,07/01/2022 07:00,0,0,1,0,Neutral
2987,2987,gp:AOqpTOEX0ryp6wLv9e3SsK67Pgi4nLBdGplJ8aCt5-tGk4p5_Xj6z7LQyLD79OCa3uugAmflPoj5BdtB36Hpkg,Barclays,Sharon Menhenitt,https://play-lh.googleusercontent.com/a/AATXAJwMcA1TH7qowWpYDavmgsOSWC38NbA_SaeK9h_5=mo,id lost without app,5,07/01/2022 06:52,0,0.434,0.566,-0.3182,Negative
2988,2988,gp:AOqpTOEDJzi5ufu5QN139mIFg_29O5cwuwKPPL0L43b7RxMMNQOwCvZJxxsk65T-WkPMY5s6Sngwz9jCutA32g,Barclays,Si Ward,https://play-lh.googleusercontent.com/a/AATXAJxW5yYOd1iELAPZK5MzMblLoEAf3qc-x8jHyUK5=mo,fed updating app,1,07/01/2022 06:49,0,0,1,0,Neutral
2989,2989,gp:AOqpTOE6xkvb1zh-jLMAE9E0YutrBY04d_vEpqz9Wr6cqqR9PTjgR3d5TD6xErkKcaGaiMOgFn9yzbxyZHN2nw,Barclays,Jackie Rymer,https://play-lh.googleusercontent.com/a-/AOh14GhBZZu2Lw6ElUbaKjxbH_5w8oa4m15SLHvOloZC,easy use,5,07/01/2022 06:39,0.744,0,0.256,0.4404,Positive
2990,2990,gp:AOqpTOFj8K9KfsF4IF5s1DinymwjO5_ThTBPuLH-TzOU2aVerVDGKqcJaxoUXViCANCsbmv8xHbDGPsygHnsdA,Barclays,Onero Bee,https://play-lh.googleusercontent.com/a/AATXAJy6c27qFea53nryoLiSImJ63LZH4jvZRGkU3J-zVJc=mo,perfectly excellent,5,07/01/2022 06:17,1,0,0,0.836,Positive
2991,2991,gp:AOqpTOH0Za-UKIMQgrK6cM2Yl0BQKTrwZF-MXWl4pc0WRKENp6u-s_jyr093QZrXYTcGHZftzs7NcTttAb8UPA,Barclays,JOSHUA NYAMADI,https://play-lh.googleusercontent.com/a/AATXAJyiQRJ3mm9EphPeGppgubhvLT-qHn_8ytr3xq54=mo,much update really making mobile banking app comfortable use,1,07/01/2022 05:49,0.292,0,0.708,0.5106,Positive
2992,2992,gp:AOqpTOHiR8SN1HE8gKKlmX8QJMpATrhUMTN5QR-_9KygYmeHCzYhOShv4IJoO7qmY7rQ36dNcztkywhUw4yJ-A,Barclays,Momi si,https://play-lh.googleusercontent.com/a-/AOh14GgLkrkOK_PM6GCGTmgmNoOUZWjitzdCnCG1i5LziQ,happy user everything,5,07/01/2022 04:44,0.649,0,0.351,0.5719,Positive
2993,2993,gp:AOqpTOFC9HCySaqcE1ws4WXlojN5xGmgZkUSXitLyRcyWufYYux2lwvpY3RhoLWfS_I7WpKUMDLzDan4sV_aHA,Barclays,Kevin Cassell,https://play-lh.googleusercontent.com/a/AATXAJzDnenmb-O2lBj67oChzOJ0TriAIC1NcgIGlLpu=mo,good,5,07/01/2022 04:39,1,0,0,0.4404,Positive
2994,2994,gp:AOqpTOGd4eBkPXVzdJ833g832U3TrzbgXd36qdYsnUYzF4Qjaj1cURprtgHwypFpeimH1e6Jood7CupOfQXdYw,Barclays,Telmo Alves,https://play-lh.googleusercontent.com/a/AATXAJwGoDAC_3Ydq0qd5-h_OFsTXokVktbHiXi2aLp8=mo,great experience,5,07/01/2022 04:26,0.804,0,0.196,0.6249,Positive
2995,2995,gp:AOqpTOFIrF7ZBPain8YRwjLYYse-AtOoVmM2cVX2DQIKQJdH6P4c-SUWvZh4BBihyz_SF7192osfcTOB6Qbj3Q,Barclays,Oluwatoyin Idowu,https://play-lh.googleusercontent.com/a/AATXAJxQjTWgSIjm4uH0xzjTpLvylDLpqD84apPp5s6L=mo,excellent service,5,07/01/2022 03:37,0.787,0,0.213,0.5719,Positive
2996,2996,gp:AOqpTOGfGvVMNbapegJAX0rrtHQXl8JlhOxlB0G87GLGbn78sj8UnjhkCJZGDrmZMMUG74Mi01QFkMgzYdK6tg,Barclays,David Pearce,https://play-lh.googleusercontent.com/a/AATXAJwWkWXfP2eFgehIxDRb69KApqdz6XDOzj1_QQ47=mo,useless,1,07/01/2022 03:13,0,1,0,-0.4215,Negative
2997,2997,gp:AOqpTOFGWMUpTzEF1mhG4n_8QJlm0SA4di1M6fLswhA-9XoqJyOPbU2r1otx8crXAr2D3ZNpF-eM9Ib_EiG_mg,Barclays,Aleks Timo,https://play-lh.googleusercontent.com/a/AATXAJwFO9sxx3dqz-NUTEJI-qUBXuIsvyoVRUWuC1Cb=mo,great,5,07/01/2022 02:57,1,0,0,0.6249,Positive
2998,2998,gp:AOqpTOFUiBs_O8E0MvtToO-Y06_IAr86ZPcpqb5vawY9QWi4gVjkGRsLCgbyBkmw-y6Z6BplIA22F2R_llOlxw,Barclays,Steve Bersey,https://play-lh.googleusercontent.com/a-/AOh14GiLiBJz87pPECp--0ciGRZn7wa8va9PIi2tV8vDzCo,trr,4,07/01/2022 02:36,0,0,1,0,Neutral
2999,2999,gp:AOqpTOHOJO2BGSbJpJBZRCiD1Kep17y3b-_aKN93Zmmc4yJnDVzVZedeMH7PnMzm_lQhd1CyB8_JjJF4Erd-ew,Barclays,Ananya Banerjee,https://play-lh.googleusercontent.com/a/AATXAJy3Uq0cQYo-7Lal_gEAhTRdabWhcxxLChjK7Veq=mo,one worst apps ever seen app look like developer plaything frequent update forced user throat without noticeable worthwhile improvement update frequent make wonder stability security platform user friendliness zero reported month ago taking photo cheque app still nightmare using app phone need go different screen eg get payment reference app crash,1,07/01/2022 02:27,0.121,0.22,0.659,-0.7518,Negative
3000,3000,gp:AOqpTOE5SrvUbDwEv4wh_j2-pGUTAC7p7C3PEWYWcsIk1A3mu2OuFYcmWqlANrNhTaw8GPUPBmsWjfQwpc_8tA,Barclays,Md Abdur Rahman,https://play-lh.googleusercontent.com/a-/AOh14GjptoWbrNJnCDJ3Z1yomgYvmXUHa1xBbi1nRHDhZw,join barclays want make barclays current account,5,07/01/2022 01:48,0.412,0,0.588,0.3612,Positive
3001,3001,gp:AOqpTOHgy1W-uYzBAg0nZHA0egJBkvIan5FL48YURPXPxVIfd6wVhiBRlef8w-oQl4JTVT8uSGnkodKtWZMIRA,Barclays,Anam Khan,https://play-lh.googleusercontent.com/a/AATXAJwiVU9hFkA0HtRAtQZQ5m2uhWWt2eL6JdsqZIfq=mo,well done,5,07/01/2022 01:18,0.677,0,0.323,0.2732,Positive
3002,3002,gp:AOqpTOEN41VyJb10nyUBQ2CsMgCT0lc0aV8Q7YtdA4qDtt2wSl_ZSp-0SSS08U8LxLZv7oQApnp01yQ66GqpWA,Barclays,Ann Ince,https://play-lh.googleusercontent.com/a-/AOh14Ghdk2hPeFYUIxU-RUJa6_nTJK7PT-g64uAWaVAe9w,straight forward easy use new feature excellent use card transfer arepaid get notification know whats going,5,06/01/2022 23:31,0.395,0,0.605,0.8176,Positive
3003,3003,gp:AOqpTOFpgTv7XIYZzAYoqIhJSH-H96Re1_eJb4vOiOfw5CL3D18wKJm8O2N2-fkYklgq9NFk-oNZkUBmdAPp_Q,Barclays,Gabriel Larkin,https://play-lh.googleusercontent.com/a-/AOh14GjVcNNRAZTmYQd2_zDeKue7-4vFRnectrz86Y5Y,wont update tried 3 day err 30 absolute rubbish barclays wont answer help call rubbish bank,1,06/01/2022 23:28,0,0.139,0.861,-0.3089,Negative
3004,3004,gp:AOqpTOEmCxF2Yj5-qwuxUX6h0KGBHozobB_6UDsI74zaHoim7I-ZAlzURw-WV62AFOZZu2q9JgtVmSbyTOqWZw,Barclays,Abdul Kabiry,https://play-lh.googleusercontent.com/a/AATXAJzCWuH0ikH5gvDc4Pm9tEvS02yr5ZxIIgy_NX6v=mo,exelent,5,06/01/2022 23:16,0,0,1,0,Neutral
3005,3005,gp:AOqpTOEc19ZPBaOzZsnzRqSvU2wXnltPuCVvy3IF07hHEhq5qu7I5I7sxWpVF3P_yTq6w1JEiqA_oNdGBjgKXQ,Barclays,Lesley Davidson,https://play-lh.googleusercontent.com/a-/AOh14Gh4d4zFy0bNWQI7h55g3OX5YvivYXSfIVt0cl8Xpg,simple fast,5,06/01/2022 23:09,0,0,1,0,Neutral
3006,3006,gp:AOqpTOGXoUd1uj7Jiv0UjThsCHnIurd6dlLvQxvMr8jF3zNFuM4c6pt2RybC0izbtCorM7eueZ-D8Tg03d8B2w,Barclays,Terry Dennehy,https://play-lh.googleusercontent.com/a-/AOh14Gjf9Ep5_z7ttBU1Hzu_na2JSBefPB0YYucb3sZhU-o,work well samsung s21 ultra would install tablet probably samsung stopped issuing security update,5,06/01/2022 22:54,0.259,0.109,0.632,0.3818,Positive
3007,3007,gp:AOqpTOF0LTjebi0pExleyZ138hqxz4c5DiokKxqKuScdC8CzLWwmN19PObgtpStW1ouW7LqaXdaaD-8tSzwQEw,Barclays,Deborah A,https://play-lh.googleusercontent.com/a/AATXAJwPIjxubjumXpglskyBBUzArdVqeNgh9CJzPRxA=mo,great bank great bank,5,06/01/2022 22:25,0.804,0,0.196,0.8481,Positive
3008,3008,gp:AOqpTOH6bZZgfH3Ttg2v7Ss55-iWbzu2YqJwLu2UEqVbJHOiNbaQfwRFNb3SKc9YYdyLKKuFxvtegs8jPOGPtw,Barclays,Joanne Blight,https://play-lh.googleusercontent.com/a/AATXAJwgFCWAEYyRBLmbFIKGFZn6GSm_0UCUuj6XCXOB=mo,easy use clear instruction,5,06/01/2022 22:12,0.733,0,0.267,0.6705,Positive
3009,3009,gp:AOqpTOGgCqbTJCT4pIDVA59NfY-Y1NdRCj88fwmarbj4O5F4aNoz8a_cd_dZNTrNjpNEVa5u9iRaCj6eCtShkg,Barclays,Kyra Thomson,https://play-lh.googleusercontent.com/a/AATXAJyahMcGGor6IxeK41iL5A6tWw0Htz8I6Ewnlq0l=mo,error t0016 setting option webchat error resolved updated review reflect,4,06/01/2022 21:54,0.121,0.383,0.496,-0.5719,Negative
3010,3010,gp:AOqpTOFlFxb17FQO1w0_ee03zr5mVVOezjXSFwMwnWiGEl4q8Vz4uDqRp28E88wcsFN7g0sdnhv1WLhrRrJqNg,Barclays,Vee Maphosa,https://play-lh.googleusercontent.com/a/AATXAJyTD87LhAhHK4dMP9snMPtRMZbcxRaixWzaCMBp=mo,useful complete package lifeline life saver stay financially connected couldnt without 061221 year later still trusting barclays app,5,06/01/2022 21:37,0.259,0,0.741,0.6808,Positive
3011,3011,gp:AOqpTOGxthd2q0Trl7I_ckzVktRtO0Iw1dyhDYz7e1LSILZBxZtfiW4vzOSkaAR66Y7wvFoFDW-Xvmt0RHIdbA,Barclays,Andrea Birnie,https://play-lh.googleusercontent.com/a/AATXAJwetEbDTckEp-UPDGq_dOkUgdOyy6dPD0Lbb2na=mo,simple use,5,06/01/2022 21:28,0,0,1,0,Neutral
